subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
ET_03,other,6.97,0.11677,0.3411,0.98339,5.241,20.84,3.363,True
ET_03,other,6.98,0.23322,0.29494,1.03675,18.997,15.648,10.351,True
ET_03,other,6.99,0.29789,0.19997,1.0423,29.02,5.638,14.243,True
ET_03,other,7.0,0.33004,0.13765,1.06536,29.635,-5.172,13.133,True
ET_03,other,7.01,0.24415,0.07329,1.06194,22.094,-14.933,10.822,True
ET_03,other,7.0200000000000005,0.15264,0.03878,0.99637,5.81,-21.94,2.777,True
ET_03,other,7.03,0.02417,0.03855,0.96516,-10.45,-20.985,-7.151,True
ET_03,other,7.04,-0.08756,0.05857,0.90563,-23.368,-14.175,-11.783,True
ET_03,other,7.05,-0.13303,0.13661,0.92137,-29.556,-3.111,-14.377,True
ET_03,other,7.0600000000000005,-0.07732,0.24172,0.88175,-27.239,9.944,-13.406,True
ET_03,other,7.07,-0.00224,0.32705,0.88711,-16.636,17.005,-8.923,True
ET_03,other,7.08,0.08232,0.33804,0.97041,-0.997,21.123,-0.734,True
ET_03,other,7.09,0.18435,0.31992,1.01699,14.785,18.837,6.682,True
ET_03,other,7.1000000000000005,0.27207,0.26994,1.04029,26.253,10.611,13.683,True
ET_03,other,7.11,0.32377,0.14157,1.05926,29.595,-0.643,14.044,True
ET_03,other,7.12,0.30315,0.08632,1.07256,25.286,-12.258,12.684,True
ET_03,other,7.13,0.17037,0.0577,0.99503,12.243,-20.173,5.539,True
ET_03,other,7.140000000000001,0.08249,-0.01372,0.96,-1.907,-21.902,-1.63,True
ET_03,other,7.15,-0.05041,0.06867,0.92385,-18.523,-16.859,-9.528,True
ET_03,other,7.16,-0.10153,0.12487,0.91046,-28.286,-7.463,-15.116,True
ET_03,other,7.17,-0.12965,0.19789,0.88547,-28.341,3.339,-15.331,True
ET_03,other,7.18,-0.07874,0.27047,0.92209,-21.601,15.828,-11.25,True
ET_03,other,7.19,0.05519,0.31009,0.93062,-8.233,19.339,-5.31,True
ET_03,other,7.2,0.13391,0.29882,1.00304,7.648,19.83,2.477,True
ET_03,other,7.21,0.26278,0.27749,1.04593,19.833,15.562,11.078,True
ET_03,other,7.22,0.31971,0.20766,1.06166,28.994,5.123,13.407,True
ET_03,other,7.23,0.30453,0.11145,1.05572,26.311,-7.375,14.379,True
ET_03,other,7.24,0.23002,0.07038,1.01969,17.6,-15.043,6.759,True
ET_03,other,7.25,0.12494,0.03286,0.99513,3.029,-20.433,1.804,True
ET_03,other,7.26,0.02799,0.03148,0.93653,-12.616,-19.414,-7.165,True
ET_03,other,7.2700000000000005,-0.06872,0.08141,0.90948,-22.803,-11.406,-12.266,True
ET_03,other,7.28,-0.14628,0.16792,0.87827,-27.383,0.115,-13.298,True
ET_03,other,7.29,-0.05124,0.25597,0.89199,-24.727,9.861,-13.37,True
ET_03,other,7.3,0.02198,0.29444,0.92743,-13.275,18.768,-8.246,True
ET_03,other,7.3100000000000005,0.09236,0.32991,0.97879,1.522,19.778,0.882,True
ET_03,other,7.32,0.24188,0.27807,1.02484,16.341,17.05,8.032,True
ET_03,other,7.33,0.27197,0.25347,1.03567,24.304,8.563,12.228,True
ET_03,other,7.34,0.27664,0.16543,1.047,28.288,-2.873,13.301,True
ET_03,other,7.3500000000000005,0.25005,0.08055,1.00926,21.236,-13.719,11.198,True
ET_03,other,7.36,0.14989,0.0238,0.98828,9.411,-18.092,4.818,True
ET_03,other,7.37,0.05175,0.02701,0.9653,-4.639,-20.055,-3.653,True
ET_03,other,7.38,-0.06725,0.05497,0.93733,-18.166,-14.297,-8.81,True
ET_03,other,7.390000000000001,-0.09507,0.09704,0.89639,-26.173,-4.654,-13.042,True
ET_03,other,7.4,-0.1148,0.19137,0.91859,-26.175,6.095,-13.292,True
ET_03,other,7.41,-0.06233,0.26543,0.91817,-17.831,14.858,-8.76,True
ET_03,other,7.42,0.05394,0.33094,0.96598,-5.153,18.65,-3.36,True
ET_03,other,7.43,0.18547,0.31126,0.97353,9.687,18.06,5.098,True
ET_03,other,7.44,0.2484,0.28598,1.0594,20.239,12.635,10.62,True
ET_03,other,7.45,0.29582,0.19842,1.00818,26.741,1.486,10.574,True
ET_03,other,7.46,0.27255,0.14362,1.0669,25.132,-8.45,11.707,True
ET_03,other,7.47,0.19306,0.06908,0.98996,14.443,-17.666,6.898,True
ET_03,other,7.48,0.11792,0.04619,0.97052,2.086,-19.777,1.01,True
ET_03,other,7.49,0.02027,0.04823,0.94306,-13.036,-15.717,-6.84,True
ET_03,other,7.5,-0.06851,0.11569,0.91076,-22.998,-8.68,-12.46,True
ET_03,other,7.51,-0.09662,0.19206,0.90736,-26.074,1.98,-13.228,True
ET_03,other,7.5200000000000005,-0.0681,0.26138,0.91608,-22.658,10.496,-12.087,True
ET_03,other,7.53,0.0053,0.27969,0.94598,-11.947,17.078,-4.759,True
ET_03,other,7.54,0.12348,0.2949,0.99507,2.352,17.912,1.401,True
ET_03,other,7.55,0.19261,0.29241,1.00937,17.392,13.075,8.855,True
ET_03,other,7.5600000000000005,0.26619,0.20999,1.03601,24.022,6.755,11.836,True
ET_03,other,7.57,0.29219,0.14141,1.041,24.966,-3.591,12.454,True
ET_03,other,7.58,0.2038,0.07519,1.03748,18.923,-13.676,8.978,True
ET_03,other,7.59,0.13728,0.05376,0.99447,6.855,-17.791,3.229,True
ET_03,other,7.6000000000000005,0.05879,0.05148,0.94349,-6.365,-18.099,-3.963,True
ET_03,other,7.61,-0.02245,0.1088,0.91451,-18.179,-13.185,-8.55,True
ET_03,other,7.62,-0.08538,0.14378,0.9025,-24.76,-4.319,-13.13,True
ET_03,other,7.63,-0.10732,0.2175,0.90235,-24.183,6.255,-11.83,True
ET_03,other,7.640000000000001,-0.0121,0.26299,0.9332,-14.047,14.715,-6.765,True
ET_03,other,7.65,0.06488,0.30535,0.9825,-2.684,18.638,-1.165,True
ET_03,other,7.66,0.19112,0.27554,1.01122,10.006,16.987,4.989,True
ET_03,other,7.67,0.26258,0.26006,1.03499,19.075,9.526,11.459,True
ET_03,other,7.68,0.28148,0.20043,1.06109,23.985,1.838,13.06,True
ET_03,other,7.69,0.25946,0.13699,1.06462,22.658,-9.852,10.798,True
ET_03,other,7.7,0.1913,0.05682,0.99579,10.552,-15.574,5.024,True
ET_03,other,7.71,0.11391,0.03689,0.9573,-0.586,-17.645,-2.724,True
ET_03,other,7.72,0.02287,0.0933,0.9475,-13.501,-14.406,-7.982,True
ET_03,other,7.73,-0.06527,0.10844,0.91517,-23.262,-7.485,-11.377,True
ET_03,other,7.74,-0.10791,0.18908,0.90799,-24.259,2.209,-11.444,True
ET_03,other,7.75,-0.01337,0.26403,0.91432,-18.906,11.986,-8.83,True
ET_03,other,7.76,0.04008,0.30303,0.91047,-9.384,16.435,-4.087,True
ET_03,other,7.7700000000000005,0.14487,0.30357,1.00324,4.417,16.387,2.262,True
ET_03,other,7.78,0.21293,0.26498,1.0215,15.459,13.683,7.408,True
ET_03,other,7.79,0.26155,0.22158,1.01768,23.589,4.891,11.337,True
ET_03,other,7.8,0.27003,0.15768,1.05206,23.287,-6.024,10.822,True
ET_03,other,7.8100000000000005,0.24512,0.08472,0.99522,14.475,-12.314,6.786,True
ET_03,other,7.82,0.13177,0.07934,0.98938,3.64,-15.404,2.652,True
ET_03,other,7.83,0.04079,0.05894,0.94716,-6.599,-16.906,-2.512,True
ET_03,other,7.84,-0.04976,0.10427,0.93398,-18.746,-10.425,-8.711,True
ET_03,other,7.8500000000000005,-0.08679,0.17216,0.91781,-23.745,-1.555,-11.98,True
ET_03,other,7.86,-0.04834,0.24163,0.91064,-21.64,8.17,-10.143,True
ET_03,other,7.87,0.01969,0.28489,0.92979,-11.753,13.433,-6.745,True
ET_03,other,7.88,0.0765,0.29826,0.99344,-1.041,17.173,-0.546,True
ET_03,other,7.890000000000001,0.14343,0.26648,1.02197,13.339,14.401,6.011,True
ET_03,other,7.9,0.25043,0.23365,1.02241,20.421,8.976,10.925,True
ET_03,other,7.91,0.27391,0.16819,1.05759,22.975,-0.671,11.0,True
ET_03,other,7.92,0.25083,0.10452,1.01571,19.085,-9.505,9.137,True
ET_03,other,7.930000000000001,0.16661,0.04541,0.98928,9.312,-15.123,3.725,True
ET_03,other,7.94,0.06365,0.08544,0.96557,-4.656,-17.247,-1.582,True
ET_03,other,7.95,-0.0015,0.10864,0.95709,-15.255,-13.107,-7.633,True
ET_03,other,7.96,-0.07853,0.12377,0.90612,-21.49,-4.975,-11.119,True
ET_03,other,7.97,-0.05987,0.18691,0.89414,-22.259,4.457,-12.405,True
ET_03,other,7.98,-0.0211,0.28008,0.93448,-15.742,11.975,-7.923,True
ET_03,other,7.99,0.07241,0.30159,0.98313,-6.66,16.732,-1.628,True
ET_03,other,8.0,0.15569,0.27418,1.02004,7.257,15.149,2.985,True
ET_03,other,8.01,0.21914,0.25626,1.01288,17.439,12.452,9.623,True
ET_03,other,8.02,0.26622,0.23167,1.04307,23.227,1.964,12.094,True
ET_03,other,8.03,0.26851,0.12205,1.04383,20.877,-4.646,8.882,True
ET_03,other,8.040000000000001,0.17966,0.07348,1.00193,14.046,-13.178,7.499,True
ET_03,other,8.05,0.13653,0.03941,0.99727,1.404,-15.871,1.448,True
ET_03,other,8.06,0.00305,0.07275,0.95769,-9.522,-14.853,-5.476,True
ET_03,other,8.07,-0.0313,0.13922,0.93303,-17.482,-8.995,-10.896,True
ET_03,other,8.08,-0.06926,0.19816,0.90258,-22.146,0.634,-9.973,True
ET_03,other,8.09,-0.04776,0.25536,0.8893,-18.759,8.256,-10.44,True
ET_03,other,8.1,0.02858,0.29292,0.95743,-10.327,15.195,-3.711,True
ET_03,other,8.11,0.10018,0.31339,0.98076,-0.31,15.548,1.214,True
ET_03,other,8.120000000000001,0.20481,0.29295,0.98434,12.049,15.56,5.561,True
ET_03,other,8.13,0.2629,0.22256,1.02025,20.76,4.938,9.2,True
ET_03,other,8.14,0.28097,0.17036,1.03253,23.219,-3.219,11.555,True
ET_03,other,8.15,0.25158,0.12348,1.02391,15.788,-9.247,7.77,True
ET_03,other,8.16,0.15161,0.07639,1.00589,8.307,-15.033,4.238,True
ET_03,other,8.17,0.07513,0.055,0.95914,-4.443,-15.718,-1.561,True
ET_03,other,8.18,0.02129,0.08043,0.93035,-16.196,-12.126,-7.724,True
ET_03,other,8.19,-0.04539,0.1681,0.90394,-21.495,-1.452,-11.394,True
ET_03,other,8.2,-0.05429,0.21424,0.92436,-21.156,4.371,-9.845,True
ET_03,other,8.21,0.00854,0.27446,0.9295,-14.279,11.704,-5.83,True
ET_03,other,8.22,0.0648,0.29211,0.97385,-4.43,16.245,-2.914,True
ET_03,other,8.23,0.1767,0.27644,0.95984,9.553,12.797,3.613,True
ET_03,other,8.24,0.21264,0.25976,1.03722,16.261,9.196,8.977,True
ET_03,other,8.25,0.27895,0.21812,1.03449,19.404,1.164,10.457,True
ET_03,other,8.26,0.23651,0.12461,1.04702,19.145,-5.796,10.133,True
ET_03,other,8.27,0.1746,0.07191,0.99298,11.932,-14.148,4.467,True
ET_03,other,8.28,0.11593,0.047,0.9731,1.349,-14.668,0.092,True
ET_03,other,8.290000000000001,0.01645,0.07585,0.94286,-10.524,-11.067,-5.426,True
ET_03,other,8.3,-0.02841,0.12755,0.96129,-19.045,-6.313,-9.306,True
ET_03,other,8.31,-0.04778,0.19518,0.92728,-21.173,1.491,-11.622,True
ET_03,other,8.32,-0.02948,0.25574,0.92197,-16.058,9.272,-7.684,True
ET_03,other,8.33,0.03863,0.28369,0.94558,-7.796,13.937,-4.883,True
ET_03,other,8.34,0.13319,0.29592,0.97946,3.012,15.064,2.413,True
ET_03,other,8.35,0.19366,0.27447,0.99834,12.499,11.178,7.276,True
ET_03,other,8.36,0.25286,0.21138,1.0155,19.778,4.347,10.881,True
ET_03,other,8.370000000000001,0.26378,0.15705,0.98895,19.204,-3.701,9.208,True
ET_03,other,8.38,0.22826,0.08394,1.00633,14.408,-10.156,7.074,True
ET_03,other,8.39,0.12707,0.05247,0.9889,4.783,-16.385,1.96,True
ET_03,other,8.4,0.06403,0.07444,0.94394,-6.598,-15.362,-3.561,True
ET_03,other,8.41,0.01515,0.11001,0.94908,-14.599,-9.258,-8.881,True
ET_03,other,8.42,-0.03565,0.15933,0.94526,-19.573,-2.841,-10.882,True
ET_03,other,8.43,-0.03064,0.24582,0.91536,-18.879,5.066,-8.84,True
ET_03,other,8.44,0.02369,0.25105,0.95768,-11.14,11.416,-6.063,True
ET_03,other,8.45,0.06853,0.28284,0.98424,-1.042,15.103,-0.812,True
ET_03,other,8.46,0.19422,0.29931,0.96959,8.444,13.461,4.567,True
ET_03,other,8.47,0.2207,0.24281,1.02685,17.016,8.109,8.818,True
ET_03,other,8.48,0.24867,0.17739,1.01881,19.778,1.117,10.178,True
ET_03,other,8.49,0.26471,0.11785,1.00701,18.042,-8.927,9.285,True
ET_03,other,8.5,0.17636,0.08513,0.98948,9.456,-12.33,4.955,True
ET_03,other,8.51,0.11383,0.08954,0.96937,-0.521,-14.701,-0.694,True
ET_03,other,8.52,0.02477,0.09364,0.94548,-12.751,-11.888,-6.863,True
ET_03,other,8.53,-0.02184,0.14659,0.92137,-17.271,-5.081,-8.181,True
ET_03,other,8.540000000000001,-0.05573,0.20471,0.89944,-18.04,2.051,-10.727,True
ET_03,other,8.55,0.02093,0.24284,0.91614,-15.635,8.213,-5.693,True
ET_03,other,8.56,0.05921,0.29077,0.9528,-5.047,14.333,-1.274,True
ET_03,other,8.57,0.12577,0.26806,0.99166,5.722,14.438,2.305,True
ET_03,other,8.58,0.22684,0.23054,1.01675,15.204,10.883,6.78,True
ET_03,other,8.59,0.2677,0.20167,1.02494,19.462,2.996,10.477,True
ET_03,other,8.6,0.23278,0.13454,1.01119,18.011,-5.09,8.767,True
ET_03,other,8.61,0.21563,0.08456,1.00977,12.693,-10.084,5.351,True
ET_03,other,8.620000000000001,0.14308,0.07256,0.95819,1.754,-15.594,1.774,True
ET_03,other,8.63,0.05741,0.07977,0.93526,-7.302,-13.142,-3.846,True
ET_03,other,8.64,0.02094,0.11618,0.93309,-16.478,-8.501,-6.103,True
ET_03,other,8.65,-0.07481,0.17937,0.96559,-20.534,-2.098,-8.584,True
ET_03,other,8.66,-0.00057,0.23408,0.91415,-18.841,6.246,-8.124,True
ET_03,other,8.67,0.02755,0.28289,0.95556,-10.232,10.857,-5.898,True
ET_03,other,8.68,0.12743,0.28286,0.95978,0.905,16.232,-0.781,True
ET_03,other,8.69,0.17658,0.28877,1.00542,10.396,12.075,5.489,True
ET_03,other,8.700000000000001,0.2293,0.259,1.02453,17.095,7.797,9.073,True
ET_03,other,8.71,0.28023,0.15173,1.0332,20.408,-2.256,9.042,True
ET_03,other,8.72,0.19916,0.11221,1.00677,15.405,-10.227,8.198,True
ET_03,other,8.73,0.14483,0.10211,0.97121,7.314,-13.898,4.021,True
ET_03,other,8.74,0.07506,0.08673,0.9356,-2.668,-13.886,-1.545,True
ET_03,other,8.75,0.01657,0.09247,0.92861,-14.041,-10.143,-7.059,True
ET_03,other,8.76,-0.02386,0.15061,0.91175,-17.98,-3.256,-9.962,True
ET_03,other,8.77,-0.02164,0.20584,0.92275,-20.522,4.094,-10.635,True
ET_03,other,8.78,0.00911,0.27654,0.92836,-14.686,11.568,-6.448,True
ET_03,other,8.790000000000001,0.04524,0.28441,0.94408,-4.028,14.349,-2.102,True
ET_03,other,8.8,0.14147,0.28942,0.99623,6.475,12.564,3.284,True
ET_03,other,8.81,0.23074,0.26595,1.00012,14.456,8.852,7.637,True
ET_03,other,8.82,0.2748,0.20955,1.0152,20.059,3.67,9.815,True
ET_03,other,8.83,0.23545,0.14631,0.99764,17.852,-6.587,10.161,True
ET_03,other,8.84,0.20638,0.06878,0.97911,11.852,-11.994,6.291,True
ET_03,other,8.85,0.11144,0.06395,0.95553,1.532,-15.49,-0.338,True
ET_03,other,8.86,0.03302,0.08513,0.94088,-7.937,-12.652,-3.474,True
ET_03,other,8.870000000000001,-0.04249,0.11602,0.92514,-17.8,-7.738,-9.508,True
ET_03,other,8.88,-0.0244,0.18275,0.884,-20.638,0.023,-11.989,True
ET_03,other,8.89,-0.00888,0.2618,0.90801,-17.227,8.187,-6.906,True
ET_03,other,8.9,0.04768,0.29819,0.94513,-10.436,12.989,-3.421,True
ET_03,other,8.91,0.12892,0.27937,0.96746,2.632,14.919,-0.4,True
ET_03,other,8.92,0.20558,0.24027,1.00129,10.859,11.199,4.953,True
ET_03,other,8.93,0.24573,0.21258,1.00703,17.47,4.959,10.154,True
ET_03,other,8.94,0.28375,0.18438,1.01329,20.1,-3.697,10.829,True
ET_03,other,8.950000000000001,0.24582,0.1143,1.02353,13.812,-9.292,7.625,True
ET_03,other,8.96,0.19749,0.06313,0.9574,5.645,-13.34,2.601,True
ET_03,other,8.97,0.09301,0.0866,0.93904,-6.583,-15.51,-1.843,True
ET_03,other,8.98,0.00611,0.1074,0.94206,-13.371,-9.353,-6.199,True
ET_03,other,8.99,-0.01532,0.14861,0.93055,-19.537,-3.662,-9.565,True
ET_03,other,9.0,-0.0402,0.19368,0.91669,-18.444,5.1,-10.366,True
ET_03,other,9.01,0.00298,0.27643,0.92976,-13.242,9.948,-8.834,True
ET_03,other,9.02,0.08069,0.27616,0.958,-2.118,14.049,-1.897,True
ET_03,other,9.03,0.19264,0.2931,0.99475,6.965,13.39,3.169,True
ET_03,other,9.040000000000001,0.25961,0.24271,1.01286,16.465,8.623,7.965,True
ET_03,other,9.05,0.28119,0.22212,1.01944,20.239,1.185,10.024,True
ET_03,other,9.06,0.25715,0.14217,1.02707,18.44,-6.095,8.975,True
ET_03,other,9.07,0.18351,0.10754,1.01408,10.039,-13.019,3.03,True
ET_03,other,9.08,0.12205,0.05845,0.95635,-1.117,-15.087,1.086,True
ET_03,other,9.09,0.05755,0.10517,0.94482,-11.262,-11.594,-5.326,True
ET_03,other,9.1,-0.00756,0.14731,0.8889,-18.834,-6.038,-9.161,True
ET_03,other,9.11,-0.05076,0.2098,0.92052,-20.736,0.91,-9.26,True
ET_03,other,9.120000000000001,0.00452,0.26498,0.93624,-17.911,11.586,-9.033,True
ET_03,other,9.13,0.06638,0.29745,0.93209,-6.971,14.175,-4.709,True
ET_03,other,9.14,0.1579,0.29813,0.97953,4.891,15.905,2.202,True
ET_03,other,9.15,0.24177,0.30466,1.00775,13.158,9.45,7.559,True
ET_03,other,9.16,0.27743,0.19362,0.99683,19.737,4.011,8.861,True
ET_03,other,9.17,0.2884,0.16584,1.01862,19.161,-3.58,9.309,True
ET_03,other,9.18,0.22233,0.09544,0.9857,13.395,-10.039,8.277,True
ET_03,other,9.19,0.16506,0.04818,0.97935,3.632,-14.807,2.748,True
ET_03,other,9.200000000000001,0.05595,0.09062,0.91198,-7.957,-14.583,-1.855,True
ET_03,other,9.21,0.01293,0.13017,0.94609,-15.44,-9.259,-8.448,True
ET_03,other,9.22,-0.01179,0.18627,0.90079,-20.492,-1.081,-9.769,True
ET_03,other,9.23,-0.02111,0.24521,0.89561,-19.815,5.551,-10.198,True
ET_03,other,9.24,0.01461,0.28196,0.90898,-10.949,14.261,-5.341,True
ET_03,other,9.25,0.12338,0.31298,0.96744,-1.238,15.106,-0.897,True
ET_03,other,9.26,0.21631,0.30576,0.98265,10.544,12.628,5.978,True
ET_03,other,9.27,0.25193,0.24505,1.00092,16.483,8.361,9.987,True
ET_03,other,9.28,0.28313,0.18418,1.00097,20.481,-0.325,10.951,True
ET_03,other,9.290000000000001,0.2679,0.11261,1.00274,16.829,-8.37,9.173,True
ET_03,other,9.3,0.18155,0.07908,0.9883,9.472,-13.48,4.603,True
ET_03,other,9.31,0.08903,0.06076,0.95185,-2.482,-15.345,-1.333,True
ET_03,other,9.32,0.05208,0.1369,0.93274,-14.286,-14.234,-6.662,True
ET_03,other,9.33,-0.02911,0.1694,0.90032,-18.983,-6.329,-10.806,True
ET_03,other,9.34,-0.00932,0.18463,0.89795,-21.008,4.075,-11.505,True
ET_03,other,9.35,0.0229,0.27349,0.90045,-16.0,12.362,-8.384,True
ET_03,other,9.36,0.07909,0.3061,0.96607,-6.055,14.685,-2.111,True
ET_03,other,9.370000000000001,0.17655,0.3206,0.9853,5.536,14.925,3.177,True
ET_03,other,9.38,0.25298,0.27385,0.9956,15.801,10.778,8.647,True
ET_03,other,9.39,0.31457,0.21402,1.00962,19.502,2.3,8.672,True
ET_03,other,9.4,0.27397,0.15794,1.01379,20.853,-5.521,9.993,True
ET_03,other,9.41,0.24918,0.1319,1.00211,14.019,-13.615,6.418,True
ET_03,other,9.42,0.1487,0.06911,1.0012,3.397,-14.902,0.734,True
ET_03,other,9.43,0.09221,0.07087,0.93424,-10.579,-13.588,-4.834,True
ET_03,other,9.44,0.00704,0.15407,0.89219,-18.689,-8.514,-9.086,True
ET_03,other,9.450000000000001,-0.03715,0.18166,0.8796,-21.785,-0.225,-11.692,True
ET_03,other,9.46,-0.01943,0.24895,0.88601,-18.327,8.128,-9.857,True
ET_03,other,9.47,0.05848,0.31053,0.92632,-10.995,13.887,-4.796,True
ET_03,other,9.48,0.1232,0.32264,0.93757,-1.482,16.97,1.572,True
ET_03,other,9.49,0.24097,0.30325,0.99433,12.936,13.234,7.702,True
ET_03,other,9.5,0.31594,0.26317,1.00158,20.57,6.515,9.509,True
ET_03,other,9.51,0.33076,0.17866,1.02219,23.998,-1.791,10.5,True
ET_03,other,9.52,0.28139,0.14226,1.04069,18.792,-12.262,10.187,True
ET_03,other,9.53,0.17133,0.07615,1.0051,8.264,-16.627,3.506,True
ET_03,other,9.540000000000001,0.07545,0.04796,0.94854,-3.319,-17.988,-1.185,True
ET_03,other,9.55,0.03914,0.1136,0.92386,-15.081,-12.348,-7.246,True
ET_03,other,9.56,-0.02718,0.18612,0.88374,-21.559,-3.404,-11.437,True
ET_03,other,9.57,-0.0297,0.21315,0.88037,-22.995,3.679,-11.932,True
ET_03,other,9.58,4e-05,0.29414,0.90931,-13.81,12.012,-8.434,True
ET_03,other,9.59,0.13446,0.33002,0.93996,-4.365,16.64,-2.565,True
ET_03,other,9.6,0.18336,0.29194,0.9499,8.507,14.69,4.765,True
ET_03,other,9.61,0.25147,0.27788,1.00996,18.892,10.777,9.861,True
ET_03,other,9.620000000000001,0.28264,0.21384,1.00977,23.834,2.325,12.583,True
ET_03,other,9.63,0.26923,0.1278,0.99391,21.828,-8.058,10.2,True
ET_03,other,9.64,0.21592,0.09328,0.97669,13.732,-12.908,7.698,True
ET_03,other,9.65,0.13169,0.06775,0.93482,2.319,-19.741,1.426,True
ET_03,other,9.66,0.06111,0.10346,0.92963,-12.276,-14.998,-5.523,True
ET_03,other,9.67,0.01262,0.12665,0.89381,-20.172,-9.208,-10.462,True
ET_03,other,9.68,-0.04047,0.22799,0.88045,-23.64,1.493,-10.538,True
ET_03,other,9.69,-0.00063,0.27617,0.91166,-20.746,10.483,-9.416,True
ET_03,other,9.700000000000001,0.03408,0.31541,0.94525,-9.761,17.127,-4.175,True
ET_03,other,9.71,0.18341,0.33079,0.98247,2.989,17.718,1.682,True
ET_03,other,9.72,0.26724,0.30305,1.00594,13.195,13.279,6.707,True
ET_03,other,9.73,0.29898,0.21326,1.03278,23.362,7.191,12.086,True
ET_03,other,9.74,0.31056,0.16696,1.00123,23.832,-4.157,12.117,True
ET_03,other,9.75,0.27457,0.11344,1.00145,17.228,-13.426,9.298,True
ET_03,other,9.76,0.19473,0.06315,0.95035,5.59,-16.298,4.265,True
ET_03,other,9.77,0.10588,0.08891,0.92474,-6.68,-17.923,-3.166,True
ET_03,other,9.78,0.00563,0.11752,0.9026,-18.275,-11.129,-8.005,True
ET_03,other,9.790000000000001,-0.02696,0.166,0.88428,-22.632,-3.038,-12.902,True
ET_03,other,9.8,-0.03344,0.25348,0.89328,-23.265,6.12,-11.69,True
ET_03,other,9.81,0.02712,0.30033,0.90671,-15.565,13.353,-8.658,True
ET_03,other,9.82,0.1147,0.33155,0.93593,-3.308,18.515,-1.067,True
ET_03,other,9.83,0.22643,0.30974,0.96958,10.63,16.631,5.701,True
ET_03,other,9.84,0.30719,0.26868,1.01097,20.065,9.717,10.207,True
ET_03,other,9.85,0.34567,0.2032,1.0232,24.502,-0.562,14.291,True
ET_03,other,9.86,0.2928,0.15031,1.01318,23.081,-8.612,11.543,True
ET_03,other,9.870000000000001,0.23226,0.0725,0.98338,12.394,-14.965,4.691,True
ET_03,other,9.88,0.14557,0.05329,0.95393,-0.935,-18.852,-0.494,True
ET_03,other,9.89,0.04084,0.10067,0.90532,-16.041,-15.136,-5.256,True
ET_03,other,9.9,0.0033,0.14148,0.89295,-23.929,-7.956,-11.193,True
ET_03,other,9.91,-0.06655,0.19613,0.86584,-23.746,2.046,-12.925,True
ET_03,other,9.92,-0.00582,0.26025,0.87031,-20.035,12.2,-9.676,True
ET_03,other,9.93,0.08968,0.29863,0.91232,-7.676,17.415,-2.909,True
ET_03,other,9.94,0.20113,0.33293,0.98922,5.906,19.762,2.837,True
ET_03,other,9.950000000000001,0.27162,0.29286,1.01147,17.615,14.281,9.073,True
ET_03,other,9.96,0.3155,0.21413,1.00211,26.265,3.429,13.966,True
ET_03,other,9.97,0.31876,0.14932,1.00769,24.744,-6.165,12.687,True
ET_03,other,9.98,0.26634,0.09591,0.99822,16.388,-15.305,7.529,True
ET_03,other,9.99,0.21092,0.04138,0.97706,5.22,-18.335,2.244,True
ET_03,other,10.0,0.08345,0.07357,0.94412,-9.858,-19.109,-4.507,True
ET_03,other,10.01,-0.00236,0.09872,0.89737,-22.874,-11.549,-11.42,True
ET_03,other,10.02,-0.05773,0.17365,0.87359,-26.025,-2.097,-13.954,True
ET_03,other,10.03,-0.04375,0.26523,0.89207,-23.525,9.643,-10.924,True
ET_03,other,10.040000000000001,0.05079,0.32928,0.91977,-15.019,16.219,-8.579,True
ET_03,other,10.05,0.13792,0.34191,0.92272,-0.477,19.247,-0.841,True
ET_03,other,10.06,0.23236,0.3098,0.99693,14.736,16.889,6.589,True
ET_03,other,10.07,0.33759,0.26677,1.02458,24.107,11.324,13.139,True
ET_03,other,10.08,0.36132,0.18546,1.0211,26.867,-2.532,13.649,True
ET_03,other,10.09,0.34599,0.12927,1.03354,21.546,-12.583,10.623,True
ET_03,other,10.1,0.21114,0.07956,0.95981,10.889,-18.01,5.144,True
ET_03,other,10.11,0.12474,0.07599,0.9336,-2.87,-19.83,-2.822,True
ET_03,other,10.120000000000001,0.00605,0.11836,0.89903,-17.672,-15.659,-9.405,True
ET_03,other,10.13,-0.02429,0.13799,0.88535,-25.691,-6.869,-13.589,True
ET_03,other,10.14,-0.03306,0.2316,0.85509,-27.942,5.314,-14.766,True
ET_03,other,10.15,0.00489,0.30701,0.86561,-19.18,14.804,-9.4,True
ET_03,other,10.16,0.1026,0.34384,0.93187,-8.08,20.496,-4.467,True
ET_03,other,10.17,0.2433,0.36013,0.97744,8.577,19.323,3.823,True
ET_03,other,10.18,0.28658,0.28229,1.00218,21.81,14.244,10.319,True
ET_03,other,10.19,0.33862,0.23496,1.04406,26.761,4.081,15.243,True
ET_03,other,10.200000000000001,0.32817,0.13155,0.98438,25.612,-8.507,12.838,True
ET_03,other,10.21,0.27625,0.08818,0.99765,16.023,-15.481,9.327,True
ET_03,other,10.22,0.18616,0.0562,0.94507,3.33,-19.911,1.909,True
ET_03,other,10.23,0.06837,0.06501,0.93636,-13.107,-17.762,-6.861,True
ET_03,other,10.24,-0.02936,0.11083,0.84857,-24.173,-10.428,-11.954,True
ET_03,other,10.25,-0.03489,0.21399,0.85461,-26.885,-0.215,-14.394,True
ET_03,other,10.26,-0.01268,0.30743,0.88069,-23.366,9.372,-12.116,True
